CI_DATE,CASH_IN_ID,RETAILER_ID,PAYMENT_METHOD,FINAL_AMOUNT
2/27/2024,5583368,202506,UPG_DIGITAL_WALLET,"2,550"
2/28/2024,5593872,581742,UPG_DIGITAL_WALLET,75
2/27/2024,5578740,8250,COLLECTION,"1,000"
3/22/2024,5945602,290616,COLLECTION,"1,000"
1/6/2024,4809459,504366,UPG_DIGITAL_WALLET,"2,655"
2/27/2024,5583430,160662,COLLECTION,"2,000"
1/6/2024,4809689,321810,UPG_DIGITAL_WALLET,"1,000"
1/6/2024,4809746,480204,UPG_DIGITAL_WALLET,500
1/6/2024,4809832,464298,COLLECTION,"1,000.01"
2/27/2024,5574124,499734,UPG_DIGITAL_WALLET,300
1/6/2024,4809957,474402,UPG_DIGITAL_WALLET,"1,000"
1/6/2024,4810040,507000,UPG_DIGITAL_WALLET,100
2/24/2024,5524195,600960,UPG_DIGITAL_WALLET,50
2/27/2024,5583285,236334,COLLECTION,"1,500"
1/6/2024,4810283,531162,UPG_DIGITAL_WALLET,784
2/24/2024,5524330,164904,UPG_DIGITAL_WALLET,577
1/6/2024,4810299,505578,UPG_DIGITAL_WALLET,100
1/6/2024,4810325,552162,UPG_DIGITAL_WALLET,20
1/6/2024,4810410,389172,UPG_DIGITAL_WALLET,500
1/6/2024,4810481,26772,COLLECTION,"1,000.01"
1/6/2024,4810641,580746,UPG_DIGITAL_WALLET,90
2/26/2024,5568744,580218,UPG_DIGITAL_WALLET,325
2/24/2024,5533002,547518,UPG_DIGITAL_WALLET,6
2/27/2024,5586952,439152,UPG_DIGITAL_WALLET,300
1/6/2024,4810700,78882,COLLECTION,"1,300.01"
1/6/2024,4810722,560748,UPG_DIGITAL_WALLET,20
2/18/2024,5436630,246282,UPG_DIGITAL_WALLET,130
2/22/2024,5504361,596184,UPG_DIGITAL_WALLET,"1,000"
2/17/2024,5428569,261210,UPG_DIGITAL_WALLET,300
2/17/2024,5428528,553656,UPG_DIGITAL_WALLET,50
2/25/2024,5540984,20742,UPG_DIGITAL_WALLET,"2,997"
2/28/2024,5593616,153342,UPG_DIGITAL_WALLET,330
1/5/2024,4805591,576966,UPG_DIGITAL_WALLET,5
1/5/2024,4806188,21492,UPG_DIGITAL_WALLET,"1,000"
2/28/2024,5596675,299658,UPG_DIGITAL_WALLET,20
2/24/2024,5532625,189864,UPG_DIGITAL_WALLET,"1,000"
3/23/2024,5948153,555474,UPG_DIGITAL_WALLET,300
2/26/2024,5560162,504684,UPG_DIGITAL_WALLET,80
2/25/2024,5541299,522150,UPG_DIGITAL_WALLET,200
1/6/2024,4810149,497442,UPG_DIGITAL_WALLET,"1,000"
2/27/2024,5583383,594456,UPG_DIGITAL_WALLET,200
1/6/2024,4810822,497214,UPG_DIGITAL_WALLET,50
2/27/2024,5583388,72870,COLLECTION,"2,500"
2/24/2024,5533028,497430,COLLECTION,"1,000"
2/24/2024,5532945,245778,COLLECTION,"1,500"
1/6/2024,4810974,499350,UPG_DIGITAL_WALLET,500
1/6/2024,4811038,490686,UPG_DIGITAL_WALLET,500
2/27/2024,5579016,367152,UPG_DIGITAL_WALLET,"1,000"
2/26/2024,5560501,246798,UPG_DIGITAL_WALLET,100
1/6/2024,4811339,14892,COLLECTION,"1,000.01"
1/6/2024,4811376,526992,UPG_DIGITAL_WALLET,30
1/6/2024,4811383,583338,UPG_DIGITAL_WALLET,50
2/27/2024,5583481,24378,COLLECTION,"1,000"
1/6/2024,4811432,84102,UPG_DIGITAL_WALLET,100
1/6/2024,4811437,477366,UPG_DIGITAL_WALLET,200
2/26/2024,5568800,42030,UPG_DIGITAL_WALLET,"1,000"
2/27/2024,5579035,213288,COLLECTION,"1,500"
1/6/2024,4811585,186102,UPG_DIGITAL_WALLET,500
1/6/2024,4811581,540150,UPG_DIGITAL_WALLET,320
1/6/2024,4811685,237690,UPG_DIGITAL_WALLET,"12,732"
1/6/2024,4811609,342516,COLLECTION,"2,000.01"
2/26/2024,5564556,116412,COLLECTION,"1,500"
2/23/2024,5513947,394932,UPG_DIGITAL_WALLET,200
2/28/2024,5591804,487986,UPG_DIGITAL_WALLET,"3,501"
1/6/2024,4811765,321390,COLLECTION,"2,000.01"
1/6/2024,4811899,446040,UPG_DIGITAL_WALLET,"10,000"
2/25/2024,5541463,615006,UPG_DIGITAL_WALLET,700
1/6/2024,4812080,151374,UPG_DIGITAL_WALLET,850
2/26/2024,5569223,513696,COLLECTION,"2,000"
2/23/2024,5513932,218226,UPG_DIGITAL_WALLET,500
1/6/2024,4812218,515484,UPG_DIGITAL_WALLET,9
2/27/2024,5579068,474060,UPG_DIGITAL_WALLET,"2,000"
1/6/2024,4812323,31824,COLLECTION,"1,000.01"
2/28/2024,5591824,45012,UPG_DIGITAL_WALLET,100
1/6/2024,4812499,573912,UPG_DIGITAL_WALLET,100
2/27/2024,5579093,295560,UPG_DIGITAL_WALLET,"1,000"
2/28/2024,5599137,382746,COLLECTION,"5,000"
1/6/2024,4812689,14814,COLLECTION,"1,500.01"
1/6/2024,4812865,508608,UPG_DIGITAL_WALLET,300
2/27/2024,5579099,10230,UPG_DIGITAL_WALLET,"1,000"
1/6/2024,4812786,53046,UPG_DIGITAL_WALLET,350
1/6/2024,4812922,351588,COLLECTION,"3,000.01"
2/26/2024,5560973,49314,COLLECTION,"4,000"
2/24/2024,5533308,33084,UPG_DIGITAL_WALLET,"1,000"
1/6/2024,4812940,574416,UPG_DIGITAL_WALLET,50
2/23/2024,5514204,344868,COLLECTION,"1,300"
1/6/2024,4813253,355578,UPG_DIGITAL_WALLET,10
2/1/2024,5185610,126504,COLLECTION,"3,000"
2/15/2024,5395722,581706,UPG_DIGITAL_WALLET,10
1/1/2024,4740371,349710,UPG_DIGITAL_WALLET,"5,000"
2/17/2024,5416445,23952,COLLECTION,"4,100"
1/1/2024,4737076,500130,UPG_DIGITAL_WALLET,150
1/1/2024,4738531,176436,COLLECTION,"5,000.01"
2/19/2024,5461179,41526,COLLECTION,"1,000"
1/1/2024,4741558,509172,UPG_DIGITAL_WALLET,350
2/17/2024,5425896,426036,COLLECTION,"1,550"
2/20/2024,5480102,477660,UPG_DIGITAL_WALLET,260
2/19/2024,5448929,383076,UPG_DIGITAL_WALLET,203
2/20/2024,5472157,248238,COLLECTION,"1,000"
1/2/2024,4747368,5550,UPG_DIGITAL_WALLET,180
2/17/2024,5427133,527808,UPG_DIGITAL_WALLET,"1,000"
2/21/2024,5487647,108282,UPG_DIGITAL_WALLET,"5,000"
1/2/2024,4749874,533982,UPG_DIGITAL_WALLET,40
1/2/2024,4750161,284982,UPG_DIGITAL_WALLET,50
1/2/2024,4750314,211680,UPG_DIGITAL_WALLET,250
1/2/2024,4751172,322494,UPG_DIGITAL_WALLET,"2,000"
2/17/2024,5418473,419490,COLLECTION,"1,000"
2/18/2024,5435836,558072,UPG_DIGITAL_WALLET,300
2/17/2024,5418939,114594,UPG_DIGITAL_WALLET,"1,000"
1/2/2024,4756233,76374,COLLECTION,"3,000.01"
1/2/2024,4756427,442560,COLLECTION,"2,250.01"
2/19/2024,5451390,453000,UPG_DIGITAL_WALLET,32
2/25/2024,5548429,488970,COLLECTION,500
1/5/2024,4806585,153780,UPG_DIGITAL_WALLET,785
2/27/2024,5586817,385584,UPG_DIGITAL_WALLET,"2,700"
1/5/2024,4807908,541914,UPG_DIGITAL_WALLET,70
2/27/2024,5573987,472872,UPG_DIGITAL_WALLET,149
2/28/2024,5598307,470280,UPG_DIGITAL_WALLET,92
1/6/2024,4812284,330978,COLLECTION,"1,000.01"
1/6/2024,4812489,117054,UPG_DIGITAL_WALLET,130
1/2/2024,4754973,504744,UPG_DIGITAL_WALLET,8
3/16/2024,5845557,547038,UPG_DIGITAL_WALLET,"1,000"
4/9/2024,6245909,592344,UPG_DIGITAL_WALLET,500
3/16/2024,5845651,613794,UPG_DIGITAL_WALLET,11
3/19/2024,5893559,325428,UPG_DIGITAL_WALLET,"1,000"
4/19/2024,6394106,13830,COLLECTION,"5,000"
2/7/2024,5279122,496860,UPG_DIGITAL_WALLET,"1,000"
3/19/2024,5893608,491400,UPG_DIGITAL_WALLET,50
3/19/2024,5893751,50406,COLLECTION,"5,000"
4/16/2024,6344223,267216,UPG_DIGITAL_WALLET,145
4/18/2024,6380284,47970,UPG_DIGITAL_WALLET,500
3/19/2024,5893658,493392,UPG_DIGITAL_WALLET,22
3/19/2024,5893687,209490,UPG_DIGITAL_WALLET,500
3/19/2024,5893746,513768,UPG_DIGITAL_WALLET,125
3/19/2024,5894232,529404,UPG_DIGITAL_WALLET,200
3/19/2024,5894260,591726,COLLECTION,"10,000"
3/19/2024,5894135,299154,UPG_DIGITAL_WALLET,"2,000"
3/17/2024,5871443,503142,UPG_DIGITAL_WALLET,20
3/10/2024,5771289,31794,UPG_DIGITAL_WALLET,200
2/20/2024,5466079,244254,UPG_DIGITAL_WALLET,"1,000"
1/10/2024,4873109,426012,UPG_DIGITAL_WALLET,"1,000"
4/18/2024,6380263,274548,UPG_DIGITAL_WALLET,"1,400"
3/19/2024,5894370,285750,UPG_DIGITAL_WALLET,14
3/19/2024,5894148,175698,UPG_DIGITAL_WALLET,200
3/17/2024,5871459,355920,COLLECTION,"1,000"
3/10/2024,5771271,56202,UPG_DIGITAL_WALLET,"1,500"
3/10/2024,5777891,36060,UPG_DIGITAL_WALLET,300
3/27/2024,6020675,68148,COLLECTION,"3,500"
4/26/2024,6510026,19650,UPG_DIGITAL_WALLET,500
4/3/2024,6137346,461976,UPG_DIGITAL_WALLET,900
4/23/2024,6464077,477504,UPG_DIGITAL_WALLET,500
3/18/2024,5883177,114234,UPG_DIGITAL_WALLET,"1,500"
1/10/2024,4872909,149550,COLLECTION,"2,100.01"
3/3/2024,5672274,564936,UPG_DIGITAL_WALLET,150
3/4/2024,5688818,133140,COLLECTION,"1,000"
3/5/2024,5694111,239382,UPG_DIGITAL_WALLET,60
3/7/2024,5722235,32538,UPG_DIGITAL_WALLET,200
3/3/2024,5663781,488232,UPG_DIGITAL_WALLET,"1,500"
3/3/2024,5664174,601602,UPG_DIGITAL_WALLET,500
3/28/2024,6043975,362238,UPG_DIGITAL_WALLET,500
3/18/2024,5883219,593070,UPG_DIGITAL_WALLET,"20,000"
4/16/2024,6342475,30252,COLLECTION,"4,521"
3/12/2024,5799318,312648,UPG_DIGITAL_WALLET,250
4/17/2024,6367989,633006,UPG_DIGITAL_WALLET,100
1/14/2024,4918069,521472,UPG_DIGITAL_WALLET,200
4/9/2024,6239078,4230,COLLECTION,"1,000"
4/30/2024,6570266,632166,UPG_DIGITAL_WALLET,200
3/27/2024,6020706,607236,UPG_DIGITAL_WALLET,200
4/4/2024,6152526,614676,COLLECTION,"2,400"
4/17/2024,6364921,507186,COLLECTION,"1,000"
3/18/2024,5883584,498246,UPG_DIGITAL_WALLET,200
4/17/2024,6359406,442554,COLLECTION,"3,000"
3/2/2024,5649019,271014,UPG_DIGITAL_WALLET,900
1/10/2024,4872840,527574,UPG_DIGITAL_WALLET,28
1/10/2024,4872867,115134,COLLECTION,"7,000.01"
3/7/2024,5722100,366900,COLLECTION,"1,200"
3/10/2024,5769494,501270,COLLECTION,"1,000"
3/7/2024,5722285,477492,UPG_DIGITAL_WALLET,86
3/2/2024,5639609,31092,UPG_DIGITAL_WALLET,500
4/23/2024,6451275,35436,COLLECTION,"1,500"
4/30/2024,6578495,414702,UPG_DIGITAL_WALLET,"4,000"
3/20/2024,5913644,274704,UPG_DIGITAL_WALLET,500
3/25/2024,5994094,328752,UPG_DIGITAL_WALLET,950
4/29/2024,6553187,498846,UPG_DIGITAL_WALLET,13
3/30/2024,6066036,607890,UPG_DIGITAL_WALLET,300
4/27/2024,6523961,6462,COLLECTION,"4,300"
4/28/2024,6535616,534480,UPG_DIGITAL_WALLET,250
2/9/2024,5299885,45180,COLLECTION,"4,150"
4/30/2024,6570168,584958,UPG_DIGITAL_WALLET,"6,700"
4/13/2024,6292291,484770,UPG_DIGITAL_WALLET,200
3/18/2024,5883576,187512,COLLECTION,"1,000"
4/16/2024,6337284,505626,UPG_DIGITAL_WALLET,157
3/18/2024,5883852,10794,COLLECTION,"1,200"
3/18/2024,5883740,490686,UPG_DIGITAL_WALLET,500
1/10/2024,4872687,272430,UPG_DIGITAL_WALLET,500
3/3/2024,5672348,184338,UPG_DIGITAL_WALLET,"1,000"
1/10/2024,4873366,475950,COLLECTION,"7,000.01"
3/2/2024,5648982,259956,UPG_DIGITAL_WALLET,"1,540"
3/7/2024,5722081,22854,COLLECTION,"2,000"
3/21/2024,5928451,501270,COLLECTION,"1,000"
3/3/2024,5664969,41820,UPG_DIGITAL_WALLET,"1,000"
3/20/2024,5913613,504936,UPG_DIGITAL_WALLET,160
3/20/2024,5914061,225762,UPG_DIGITAL_WALLET,"2,250"
4/23/2024,6456993,322404,COLLECTION,"3,000"
3/31/2024,6080138,466440,COLLECTION,"1,000"
3/12/2024,5803445,279342,UPG_DIGITAL_WALLET,200
3/28/2024,6043978,191424,COLLECTION,"2,400"
3/25/2024,5994193,628998,UPG_DIGITAL_WALLET,643
4/29/2024,6553232,476874,UPG_DIGITAL_WALLET,295
3/25/2024,5989362,271968,COLLECTION,"1,000"
4/25/2024,6486776,624048,UPG_DIGITAL_WALLET,39
2/10/2024,5316716,335838,UPG_DIGITAL_WALLET,"1,000"
4/25/2024,6486012,12480,UPG_DIGITAL_WALLET,"1,000"
3/16/2024,5848369,243006,UPG_DIGITAL_WALLET,"2,700"
4/15/2024,6323876,547896,UPG_DIGITAL_WALLET,60
4/18/2024,6381687,200490,UPG_DIGITAL_WALLET,400
4/30/2024,6573564,560778,UPG_DIGITAL_WALLET,5
2/16/2024,5407328,248238,COLLECTION,"1,000"
4/29/2024,6553134,512508,UPG_DIGITAL_WALLET,200
3/6/2024,5713345,203274,COLLECTION,"1,500"
3/5/2024,5697822,583338,UPG_DIGITAL_WALLET,30
1/14/2024,4925495,68796,COLLECTION,"1,000.01"
3/7/2024,5726205,541620,UPG_DIGITAL_WALLET,80
3/9/2024,5754358,72336,UPG_DIGITAL_WALLET,12
3/10/2024,5772885,12786,UPG_DIGITAL_WALLET,6
3/11/2024,5778546,58812,UPG_DIGITAL_WALLET,100
1/14/2024,4925909,438966,UPG_DIGITAL_WALLET,100
3/10/2024,5772746,50952,UPG_DIGITAL_WALLET,"1,000"
1/14/2024,4925961,165108,UPG_DIGITAL_WALLET,204
3/6/2024,5706701,292560,UPG_DIGITAL_WALLET,"1,000"
3/11/2024,5778560,467058,COLLECTION,"1,000"
4/30/2024,6567594,578910,UPG_DIGITAL_WALLET,200
4/30/2024,6567178,270510,UPG_DIGITAL_WALLET,300
4/30/2024,6565844,576048,UPG_DIGITAL_WALLET,20
3/25/2024,5992874,508062,UPG_DIGITAL_WALLET,8
3/26/2024,6007342,399378,UPG_DIGITAL_WALLET,500
4/23/2024,6453171,558072,UPG_DIGITAL_WALLET,690
1/3/2024,4778098,211458,UPG_DIGITAL_WALLET,"1,590"
1/3/2024,4778183,543654,UPG_DIGITAL_WALLET,67
1/3/2024,4778241,487548,UPG_DIGITAL_WALLET,"1,030"
2/19/2024,5458557,596184,UPG_DIGITAL_WALLET,"1,100"
4/22/2024,6432328,318678,UPG_DIGITAL_WALLET,200
2/10/2024,5313934,70284,UPG_DIGITAL_WALLET,"1,000"
3/5/2024,5703736,413538,COLLECTION,"2,000"
2/9/2024,5305516,9702,UPG_DIGITAL_WALLET,"4,000"
2/10/2024,5318341,246942,UPG_DIGITAL_WALLET,"2,493"
2/7/2024,5270955,53052,COLLECTION,"2,000"
4/24/2024,6473738,43164,COLLECTION,"1,400"
4/16/2024,6340153,17472,COLLECTION,"6,000"
1/14/2024,4918686,511194,UPG_DIGITAL_WALLET,337
3/8/2024,5746022,359424,UPG_DIGITAL_WALLET,500
3/10/2024,5764894,546588,UPG_DIGITAL_WALLET,100
3/6/2024,5712349,606864,UPG_DIGITAL_WALLET,5
3/24/2024,5978239,190080,UPG_DIGITAL_WALLET,100
3/26/2024,5996299,267396,UPG_DIGITAL_WALLET,"1,000"
4/7/2024,6211692,386964,UPG_DIGITAL_WALLET,500
4/4/2024,6165603,349422,UPG_DIGITAL_WALLET,500
3/15/2024,5839153,100050,COLLECTION,"1,500"
4/4/2024,6155741,14940,UPG_DIGITAL_WALLET,"2,835"
3/14/2024,5819414,18630,COLLECTION,"1,500"
4/4/2024,6165625,625686,UPG_DIGITAL_WALLET,"1,000"
3/1/2024,5635200,380946,UPG_DIGITAL_WALLET,10
3/29/2024,6057199,208680,UPG_DIGITAL_WALLET,200
4/29/2024,6557079,210792,COLLECTION,"1,500"
1/10/2024,4872488,342516,COLLECTION,"2,000.01"
3/3/2024,5657212,44448,COLLECTION,"2,500"
3/3/2024,5672319,372048,COLLECTION,"1,500"
3/6/2024,5721959,546588,UPG_DIGITAL_WALLET,150
3/1/2024,5630499,505578,UPG_DIGITAL_WALLET,200
2/16/2024,5410237,73758,UPG_DIGITAL_WALLET,"1,000"
3/20/2024,5912926,302442,UPG_DIGITAL_WALLET,400
3/20/2024,5913313,154182,COLLECTION,"1,000"
3/20/2024,5913367,500130,UPG_DIGITAL_WALLET,200
3/20/2024,5913743,21126,UPG_DIGITAL_WALLET,30
3/28/2024,6044150,565740,UPG_DIGITAL_WALLET,250
3/28/2024,6032358,10956,UPG_DIGITAL_WALLET,"1,950"
4/29/2024,6553375,495444,UPG_DIGITAL_WALLET,"1,500"
3/28/2024,6040420,400158,COLLECTION,"1,000"
4/30/2024,6574349,327444,UPG_DIGITAL_WALLET,600
4/28/2024,6536677,217608,UPG_DIGITAL_WALLET,"1,950"
4/17/2024,6352264,594264,COLLECTION,"2,000"
3/17/2024,5861567,618426,UPG_DIGITAL_WALLET,20
3/7/2024,5726037,524766,UPG_DIGITAL_WALLET,"1,000"
3/9/2024,5754212,453336,COLLECTION,"1,000"
3/8/2024,5747291,622938,UPG_DIGITAL_WALLET,40
3/8/2024,5747327,337878,UPG_DIGITAL_WALLET,510
3/6/2024,5712726,18090,COLLECTION,"2,500"
3/6/2024,5706593,488256,COLLECTION,"1,000"
1/14/2024,4925807,11766,COLLECTION,"3,000.01"
3/10/2024,5765512,511596,UPG_DIGITAL_WALLET,35
3/11/2024,5778573,11412,COLLECTION,"1,000"
3/10/2024,5765464,338772,COLLECTION,"1,000"
4/30/2024,6567750,279438,UPG_DIGITAL_WALLET,200
4/30/2024,6567381,579348,UPG_DIGITAL_WALLET,"14,049"
3/6/2024,5706704,482502,COLLECTION,"1,000"
4/30/2024,6565497,547038,UPG_DIGITAL_WALLET,"1,100"
3/30/2024,6063906,493416,UPG_DIGITAL_WALLET,88
3/30/2024,6066558,532554,UPG_DIGITAL_WALLET,100
3/30/2024,6072293,598050,UPG_DIGITAL_WALLET,500
4/20/2024,6406741,582090,UPG_DIGITAL_WALLET,7
4/20/2024,6406176,384006,UPG_DIGITAL_WALLET,"1,000"
1/3/2024,4778266,321516,UPG_DIGITAL_WALLET,230
1/3/2024,4778372,184572,COLLECTION,"1,500.01"
3/22/2024,5943950,374862,UPG_DIGITAL_WALLET,"1,000"
1/3/2024,4778451,260688,UPG_DIGITAL_WALLET,100
3/18/2024,5877804,487986,UPG_DIGITAL_WALLET,"5,700"
3/7/2024,5734450,344484,COLLECTION,"3,500"
1/15/2024,4928786,382686,COLLECTION,"1,000.01"
2/6/2024,5255990,10470,UPG_DIGITAL_WALLET,"4,750"
3/21/2024,5934598,28944,UPG_DIGITAL_WALLET,500
2/4/2024,5235547,220008,UPG_DIGITAL_WALLET,100
2/7/2024,5270951,17220,UPG_DIGITAL_WALLET,"1,000"
2/4/2024,5235549,300690,UPG_DIGITAL_WALLET,"2,000"
4/26/2024,6502860,375702,UPG_DIGITAL_WALLET,400
3/17/2024,5865023,117264,UPG_DIGITAL_WALLET,400
3/17/2024,5864892,111774,COLLECTION,"2,000"
4/24/2024,6467413,173928,COLLECTION,1
3/10/2024,5771607,578862,UPG_DIGITAL_WALLET,10
1/14/2024,4918980,444162,COLLECTION,"2,500.01"
3/8/2024,5737373,2766,UPG_DIGITAL_WALLET,"6,000"
1/14/2024,4918952,515670,UPG_DIGITAL_WALLET,200
3/7/2024,5724554,578484,UPG_DIGITAL_WALLET,100
1/10/2024,4862949,589554,UPG_DIGITAL_WALLET,100
3/12/2024,5791251,190470,COLLECTION,"1,500"
3/23/2024,5957392,586170,UPG_DIGITAL_WALLET,20
3/26/2024,6011183,605442,UPG_DIGITAL_WALLET,"11,813"
4/12/2024,6274207,322950,COLLECTION,750
4/12/2024,6274148,245556,UPG_DIGITAL_WALLET,500
4/3/2024,6133430,165108,UPG_DIGITAL_WALLET,24
4/3/2024,6133433,262590,COLLECTION,"2,000"
3/31/2024,6089452,463434,COLLECTION,160
4/17/2024,6362260,176700,COLLECTION,"1,600"
3/10/2024,5771470,164904,UPG_DIGITAL_WALLET,"3,000"
3/23/2024,5957191,421902,UPG_DIGITAL_WALLET,"1,000"
3/31/2024,6089062,355920,COLLECTION,"1,000"
4/2/2024,6113426,191334,COLLECTION,"1,000"
4/2/2024,6119158,329514,COLLECTION,"1,000"
3/31/2024,6079685,576690,UPG_DIGITAL_WALLET,500
4/6/2024,6190222,602046,UPG_DIGITAL_WALLET,680
3/31/2024,6089425,19650,UPG_DIGITAL_WALLET,500
4/2/2024,6119166,412092,COLLECTION,"2,500"
4/2/2024,6126261,582606,UPG_DIGITAL_WALLET,500
3/14/2024,5819383,245268,UPG_DIGITAL_WALLET,"1,900"
4/1/2024,6097983,24666,UPG_DIGITAL_WALLET,"3,000"
4/2/2024,6113634,390534,COLLECTION,"3,000"
4/3/2024,6143972,593586,UPG_DIGITAL_WALLET,"1,300"
4/2/2024,6114167,184596,COLLECTION,"2,000"
3/14/2024,5819631,197850,UPG_DIGITAL_WALLET,200
3/31/2024,6089300,108162,UPG_DIGITAL_WALLET,500
1/10/2024,4872977,206868,COLLECTION,"1,200.01"
3/3/2024,5657488,297072,UPG_DIGITAL_WALLET,50
3/25/2024,5989361,129138,UPG_DIGITAL_WALLET,700
3/7/2024,5726214,620640,UPG_DIGITAL_WALLET,10
4/30/2024,6566422,576048,UPG_DIGITAL_WALLET,12
4/30/2024,6565766,278196,UPG_DIGITAL_WALLET,"5,000"
3/24/2024,5964514,230832,COLLECTION,"1,000"
4/20/2024,6405844,611820,UPG_DIGITAL_WALLET,500
2/17/2024,5423974,186342,UPG_DIGITAL_WALLET,"1,000"
2/6/2024,5261455,401778,UPG_DIGITAL_WALLET,191
3/10/2024,5764887,504684,UPG_DIGITAL_WALLET,100
4/4/2024,6165600,67482,COLLECTION,"2,200"
3/24/2024,5967387,318762,COLLECTION,"1,500"
4/3/2024,6143806,14892,COLLECTION,"1,000"
3/14/2024,5819543,211164,COLLECTION,"1,500"
3/14/2024,5819595,326610,COLLECTION,"1,500"
3/31/2024,6079708,12480,COLLECTION,"5,000"
1/14/2024,4926131,385584,UPG_DIGITAL_WALLET,200
3/27/2024,6018106,246942,UPG_DIGITAL_WALLET,"4,700"
4/2/2024,6126212,34752,COLLECTION,"1,000"
3/14/2024,5819308,91860,UPG_DIGITAL_WALLET,500
4/29/2024,6549999,26040,UPG_DIGITAL_WALLET,200
4/29/2024,6548748,491400,UPG_DIGITAL_WALLET,220
4/29/2024,6547596,294528,UPG_DIGITAL_WALLET,350
2/27/2024,5581891,511704,UPG_DIGITAL_WALLET,100
1/4/2024,4788128,302328,COLLECTION,"1,000.01"
4/26/2024,6499170,31926,COLLECTION,"2,000"
4/16/2024,6338149,598338,UPG_DIGITAL_WALLET,200
4/17/2024,6355261,56094,UPG_DIGITAL_WALLET,500
4/15/2024,6321461,26766,UPG_DIGITAL_WALLET,487
4/14/2024,6314857,605856,COLLECTION,"1,000"
3/19/2024,5892408,478554,COLLECTION,"5,000"
3/19/2024,5892414,582882,UPG_DIGITAL_WALLET,100
4/15/2024,6314987,360060,UPG_DIGITAL_WALLET,100
4/18/2024,6380140,492954,UPG_DIGITAL_WALLET,50
4/15/2024,6321480,153870,COLLECTION,"6,800"
3/19/2024,5892489,46350,UPG_DIGITAL_WALLET,288
4/16/2024,6338169,184950,UPG_DIGITAL_WALLET,"5,000"
4/16/2024,6343875,135330,UPG_DIGITAL_WALLET,"2,000"
3/19/2024,5892550,331812,COLLECTION,"1,100"
2/25/2024,5545815,78882,COLLECTION,"3,000"
4/20/2024,6410552,493176,UPG_DIGITAL_WALLET,100
4/29/2024,6546401,89298,COLLECTION,"4,890"
3/15/2024,5840216,623562,UPG_DIGITAL_WALLET,400
4/7/2024,6211836,19260,UPG_DIGITAL_WALLET,250
4/7/2024,6203499,13506,UPG_DIGITAL_WALLET,"1,500"
3/15/2024,5840192,408822,UPG_DIGITAL_WALLET,"20,000"
4/13/2024,6298794,296670,UPG_DIGITAL_WALLET,420
3/16/2024,5856883,585888,UPG_DIGITAL_WALLET,120
2/6/2024,5268690,499896,UPG_DIGITAL_WALLET,70
3/7/2024,5730137,501132,UPG_DIGITAL_WALLET,806
3/5/2024,5692464,15666,UPG_DIGITAL_WALLET,"1,000"
3/11/2024,5782837,71634,UPG_DIGITAL_WALLET,300
3/11/2024,5780014,15570,UPG_DIGITAL_WALLET,"2,000"
3/11/2024,5779991,54528,UPG_DIGITAL_WALLET,"3,000"
1/12/2024,4894118,225306,COLLECTION,"1,000.01"
1/12/2024,4894174,321810,COLLECTION,0.01
3/9/2024,5757069,390498,UPG_DIGITAL_WALLET,50
3/11/2024,5779956,279414,COLLECTION,"3,000"
1/12/2024,4894349,291102,UPG_DIGITAL_WALLET,500
3/7/2024,5730111,544176,UPG_DIGITAL_WALLET,200
1/12/2024,4894487,20844,COLLECTION,"1,000.01"
1/12/2024,4894531,157824,COLLECTION,"1,000.01"
1/12/2024,4894562,24024,COLLECTION,"1,000.01"
2/3/2024,5218726,256920,COLLECTION,"2,000"
1/29/2024,5123644,489048,COLLECTION,"3,000"
1/29/2024,5123687,530616,UPG_DIGITAL_WALLET,12
2/3/2024,5216973,201618,COLLECTION,750
3/21/2024,5933093,475242,UPG_DIGITAL_WALLET,300
1/30/2024,5146495,291030,COLLECTION,"1,000"
2/2/2024,5194491,446040,UPG_DIGITAL_WALLET,"2,500"
1/31/2024,5155053,258432,COLLECTION,"1,000"
1/8/2024,4840012,17622,UPG_DIGITAL_WALLET,"2,000"
4/13/2024,6298963,153066,UPG_DIGITAL_WALLET,"1,000"
4/29/2024,6550015,565350,UPG_DIGITAL_WALLET,20
4/29/2024,6549770,217134,UPG_DIGITAL_WALLET,300
4/29/2024,6549701,498474,UPG_DIGITAL_WALLET,100
4/29/2024,6549361,129834,UPG_DIGITAL_WALLET,190
4/29/2024,6549203,637908,UPG_DIGITAL_WALLET,400
4/29/2024,6549076,83688,UPG_DIGITAL_WALLET,740
4/29/2024,6548998,6672,UPG_DIGITAL_WALLET,500
4/29/2024,6548807,498384,UPG_DIGITAL_WALLET,157
4/29/2024,6550081,447486,COLLECTION,"2,000"
4/29/2024,6558022,251748,UPG_DIGITAL_WALLET,600
1/8/2024,4845394,559704,UPG_DIGITAL_WALLET,15
3/6/2024,5708763,18264,COLLECTION,"1,500"
4/18/2024,6371854,110346,COLLECTION,"4,500"
4/30/2024,6579924,521286,UPG_DIGITAL_WALLET,350
4/29/2024,6560827,341550,COLLECTION,"2,000"
4/30/2024,6576941,492090,COLLECTION,"1,500"
2/7/2024,5273012,470268,UPG_DIGITAL_WALLET,"1,100"
3/23/2024,5961239,576522,UPG_DIGITAL_WALLET,57
3/12/2024,5797019,201186,COLLECTION,"1,100"
3/25/2024,5986788,109566,UPG_DIGITAL_WALLET,500
3/29/2024,6048413,231696,COLLECTION,"1,000"
3/25/2024,5986700,21684,COLLECTION,"1,810"
